id,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,12/05/2017 12:59:25 PM,12/05/2017 01:36:26 PM,1,2.79,1,N,236,170,1,23,0,0.5,2,0,0.3,25.8
3,12/05/2017 12:03:05 PM,12/05/2017 12:17:19 PM,2,1.5,1,N,211,68,1,10,0,0.5,2.16,0,0.3,12.96
4,12/05/2017 12:18:34 PM,12/05/2017 12:32:15 PM,2,2.44,1,N,68,231,1,12,0,0.5,3.2,0,0.3,16
5,12/05/2017 12:54:19 PM,12/05/2017 12:59:03 PM,2,0.42,1,N,90,90,1,5,0,0.5,1.45,0,0.3,7.25
6,12/05/2017 12:15:39 PM,12/05/2017 12:25:46 PM,1,0.67,1,N,186,234,1,7.5,0,0.5,2.08,0,0.3,10.38
7,12/05/2017 12:41:40 PM,12/05/2017 12:54:36 PM,1,1.57,1,N,249,144,1,10,0,0.5,2.7,0,0.3,13.5
8,12/05/2017 12:21:12 PM,12/05/2017 12:30:57 PM,1,1.36,1,N,42,159,2,8,0,0.5,0,0,0.3,8.8
9,12/05/2017 12:13:55 PM,12/05/2017 12:35:47 PM,1,5.7,1,N,79,97,1,21.5,0,0.5,3,0,0.3,25.3
10,12/05/2017 12:54:31 PM,12/05/2017 01:07:38 PM,1,2.4,1,N,107,140,1,11,0,0.5,0,0,0.3,11.8
11,12/05/2017 12:18:25 PM,12/05/2017 12:36:52 PM,1,2,1,N,161,234,2,12.5,0,0.5,0,0,0.3,13.3
12,12/05/2017 12:39:18 PM,12/05/2017 01:01:45 PM,1,4.4,1,N,107,87,1,19.5,0,0.5,4.06,0,0.3,24.36
13,12/05/2017 12:06:59 PM,12/05/2017 12:57:39 PM,1,11.6,1,N,138,230,1,42,0,0.5,12.1,5.76,0.3,60.66
14,12/05/2017 12:20:45 PM,12/05/2017 12:31:35 PM,2,0.93,1,N,236,237,1,8.5,0,0.5,2.79,0,0.3,12.09
15,12/05/2017 12:42:49 PM,12/05/2017 12:52:17 PM,2,0.23,1,N,163,161,1,7,0,0.5,1.56,0,0.3,9.36
16,12/05/2017 12:54:09 PM,12/05/2017 01:02:26 PM,2,1.24,1,N,163,236,1,7.5,0,0.5,1.66,0,0.3,9.96
17,12/05/2017 12:23:22 PM,12/05/2017 12:38:26 PM,1,0.9,1,N,233,170,1,10.5,0,0.5,1,0,0.3,12.3
18,12/05/2017 12:51:07 PM,12/05/2017 01:08:13 PM,1,1.1,1,N,100,48,1,11,0,0.5,1.18,0,0.3,12.98
19,12/05/2017 12:09:22 PM,12/05/2017 12:25:46 PM,1,2.1,1,N,148,234,1,12,0,0.5,2,0,0.3,14.8
20,12/05/2017 12:41:46 PM,12/05/2017 12:43:30 PM,1,0.3,1,N,113,114,1,3,0,0.5,0.75,0,0.3,4.55
21,12/05/2017 12:39:01 PM,12/05/2017 12:45:43 PM,1,0.37,1,N,229,229,1,5.5,0,0.5,1.26,0,0.3,7.56
22,12/05/2017 12:07:43 PM,12/05/2017 12:14:59 PM,2,0.73,1,N,107,234,2,6,0,0.5,0,0,0.3,6.8
23,12/05/2017 12:14:38 PM,12/05/2017 12:29:01 PM,1,0.4,1,N,229,162,3,9.5,0,0.5,0,0,0.3,10.3
24,12/05/2017 12:30:21 PM,12/05/2017 12:40:15 PM,1,1.4,1,N,162,107,3,8,0,0.5,0,0,0.3,8.8
25,12/05/2017 12:55:17 PM,12/05/2017 01:09:27 PM,1,4.1,1,N,107,88,1,15,0,0.5,3,0,0.3,18.8
26,12/05/2017 12:32:26 PM,12/05/2017 12:57:01 PM,1,1.8,1,N,162,90,1,15,0,0.5,3.15,0,0.3,18.95
27,12/05/2017 12:31:24 PM,12/05/2017 12:55:05 PM,1,5.42,1,N,75,90,2,20.5,0,0.5,0,0,0.3,21.3
28,12/05/2017 12:03:51 PM,12/05/2017 12:28:55 PM,1,2.6,1,N,263,142,2,17,0,0.5,0,0,0.3,17.8
29,12/05/2017 12:39:59 PM,12/05/2017 12:46:41 PM,1,0.9,1,N,238,239,1,6,0,0.5,1.35,0,0.3,8.15
30,12/05/2017 12:54:32 PM,12/05/2017 01:08:52 PM,1,1.7,1,N,142,141,1,10,0,0.5,2.15,0,0.3,12.95
31,12/05/2017 12:00:01 PM,12/05/2017 12:24:57 PM,2,1.23,1,N,68,164,2,15,0,0.5,0,0,0.3,15.8
32,12/05/2017 12:28:30 PM,12/05/2017 12:45:53 PM,2,1.03,1,N,100,230,2,11,0,0.5,0,0,0.3,11.8
33,12/05/2017 12:52:30 PM,12/05/2017 01:01:29 PM,2,0.41,1,N,164,170,1,7,0,0.5,1.56,0,0.3,9.36
34,12/05/2017 12:30:34 PM,12/05/2017 12:47:36 PM,1,2.9,1,N,224,237,2,13,0,0.5,0,0,0.3,13.8
35,12/05/2017 12:52:11 PM,12/05/2017 01:08:11 PM,1,1.3,1,N,237,48,2,11,0,0.5,0,0,0.3,11.8
36,12/05/2017 12:06:06 PM,12/05/2017 12:35:55 PM,1,21.26,2,N,229,132,1,52,0,0.5,11.71,5.76,0.3,70.27
37,12/05/2017 12:48:36 PM,12/05/2017 12:56:32 PM,1,0.7,1,N,262,236,1,6.5,0,0.5,1.46,0,0.3,8.76
38,12/05/2017 12:05:14 PM,12/05/2017 12:20:27 PM,6,2.3,1,N,161,239,2,11.5,0,0.5,0,0,0.3,12.3
39,12/05/2017 12:07:47 PM,12/05/2017 12:19:04 PM,1,0.85,1,N,261,13,2,8,0,0.5,0,0,0.3,8.8
40,12/05/2017 12:20:32 PM,12/05/2017 12:42:28 PM,1,4.29,1,N,13,50,2,18,0,0.5,0,0,0.3,18.8
41,12/05/2017 12:52:42 PM,12/05/2017 01:02:30 PM,1,2,1,N,43,74,1,9,0,0.5,0,0,0.3,9.8
42,12/05/2017 12:05:52 PM,12/05/2017 12:37:25 PM,1,2.9,1,N,48,107,1,19.5,0,0.5,2.5,0,0.3,22.8
43,12/05/2017 12:57:02 PM,12/05/2017 01:01:19 PM,1,0.6,1,N,231,231,1,5,0,0.5,1.45,0,0.3,7.25
44,12/05/2017 12:16:05 PM,12/05/2017 12:33:53 PM,2,2.51,1,N,161,211,2,12.5,0,0.5,0,0,0.3,13.3
45,12/05/2017 12:27:50 PM,12/05/2017 12:56:29 PM,2,1.9,1,N,79,186,1,17.5,0,0.5,2,0,0.3,20.3
46,12/05/2017 12:37:17 PM,12/05/2017 12:42:02 PM,1,1.2,1,N,236,74,1,6,0,0.5,1.36,0,0.3,8.16
47,12/05/2017 12:59:59 PM,12/05/2017 01:30:00 PM,1,5.3,1,N,236,7,3,22.5,0,0.5,0,0,0.3,23.3
48,12/05/2017 12:02:08 PM,12/05/2017 12:25:00 PM,1,2.89,1,N,142,236,2,16,0,0.5,0,0,0.3,16.8
49,12/05/2017 12:54:33 PM,12/05/2017 01:03:30 PM,1,1.09,1,N,262,140,1,7.5,0,0.5,1.66,0,0.3,9.96
50,12/05/2017 12:58:01 PM,12/05/2017 01:01:51 PM,1,0.6,1,N,239,239,1,4.5,0,0.5,1.59,0,0.3,6.89
51,12/05/2017 12:54:13 PM,12/05/2017 01:17:13 PM,5,3.41,1,N,107,262,1,16.5,0,0.5,3.46,0,0.3,20.76
52,12/05/2017 12:07:10 PM,12/05/2017 12:29:38 PM,1,6.77,1,N,161,13,1,23.5,0,0.5,4.86,0,0.3,29.16
53,12/05/2017 12:43:24 PM,12/05/2017 12:55:23 PM,1,1.72,1,N,87,211,1,9.5,0,0.5,2.58,0,0.3,12.88
54,12/05/2017 12:43:32 PM,12/05/2017 12:52:30 PM,1,0.53,1,N,68,186,2,6.5,0,0.5,0,0,0.3,7.3
55,12/05/2017 12:03:37 PM,12/05/2017 12:12:47 PM,2,1,1,N,141,237,1,7,0,0.5,1.55,0,0.3,9.35
56,12/05/2017 12:23:23 PM,12/05/2017 12:31:55 PM,1,0.7,1,N,142,143,1,7,0,0.5,1.55,0,0.3,9.35
57,12/05/2017 12:37:39 PM,12/05/2017 12:44:40 PM,1,0.9,1,N,142,237,1,6.5,0,0.5,2.15,0,0.3,9.45
58,12/05/2017 12:49:18 PM,12/05/2017 01:09:45 PM,1,1.3,1,N,237,162,1,13,0,0.5,2,0,0.3,15.8
59,12/05/2017 12:27:30 PM,12/05/2017 01:12:03 PM,1,12.26,1,N,138,52,1,38.5,0,0.5,5.9,0,0.3,45.2
60,12/05/2017 12:08:19 PM,12/05/2017 12:29:02 PM,1,2.3,1,N,113,68,1,14,0,0.5,1,0,0.3,15.8
61,12/05/2017 12:33:01 PM,12/05/2017 12:54:54 PM,1,2.7,1,N,68,148,1,15,0,0.5,3.15,0,0.3,18.95
62,12/05/2017 12:56:20 PM,12/05/2017 01:09:47 PM,1,1.6,1,N,148,107,1,10,0,0.5,2.7,0,0.3,13.5
63,12/05/2017 12:48:49 PM,12/05/2017 01:38:01 PM,1,9.42,1,N,138,100,1,38.5,0,0.5,5,5.76,0.3,50.06
64,12/05/2017 12:39:47 PM,12/05/2017 12:56:49 PM,1,0.84,1,N,100,170,1,11,0,0.5,1,0,0.3,12.8
65,12/05/2017 12:12:58 PM,12/05/2017 12:38:13 PM,1,4.9,1,N,48,88,1,21,0,0.5,3,0,0.3,24.8
66,12/05/2017 12:45:17 PM,12/05/2017 12:51:23 PM,1,1.2,1,N,88,13,1,6.5,0,0.5,1,0,0.3,8.3
67,12/05/2017 12:17:02 PM,12/05/2017 12:17:48 PM,1,0.3,1,N,238,238,1,3,0,0.5,0.95,0,0.3,4.75
68,12/05/2017 12:24:45 PM,12/05/2017 12:38:33 PM,1,2.4,1,N,24,42,2,11.5,0,0.5,0,0,0.3,12.3
69,12/05/2017 12:45:21 PM,12/05/2017 01:08:18 PM,1,3.3,1,N,41,168,2,17,0,0.5,0,0,0.3,17.8
70,12/05/2017 12:28:10 PM,12/05/2017 12:46:29 PM,1,1.4,1,N,90,161,1,12,0,0.5,2.55,0,0.3,15.35
71,12/05/2017 12:18:51 PM,12/05/2017 12:23:19 PM,1,0.5,1,N,114,113,2,4.5,0,0.5,0,0,0.3,5.3
72,12/05/2017 12:30:47 PM,12/05/2017 12:47:26 PM,1,1.8,1,N,113,246,1,11.5,0,0.5,1,0,0.3,13.3
73,12/05/2017 12:10:12 PM,12/05/2017 12:18:09 PM,2,1.1,1,N,161,234,1,7,0,0.5,1.5,0,0.3,9.3
74,12/05/2017 12:22:00 PM,12/05/2017 12:36:45 PM,2,0.8,1,N,234,170,1,10,0,0.5,2.15,0,0.3,12.95
75,12/05/2017 12:38:24 PM,12/05/2017 12:58:14 PM,1,2,1,N,161,43,1,13.5,0,0.5,3,0,0.3,17.3
76,12/05/2017 12:08:18 PM,12/05/2017 12:25:31 PM,1,2.9,1,N,50,114,1,13.5,0,0.5,2.85,0,0.3,17.15
77,12/05/2017 12:32:44 PM,12/05/2017 12:44:45 PM,2,0.9,1,N,113,234,1,8.5,0,0.5,1,0,0.3,10.3
78,12/05/2017 12:55:21 PM,12/05/2017 01:01:30 PM,2,0.6,1,N,113,79,1,5.5,0,0.5,0.5,0,0.3,6.8
79,12/05/2017 12:16:52 PM,12/05/2017 12:27:26 PM,1,0.8,1,N,161,161,1,8,0,0.5,1.75,0,0.3,10.55
80,12/05/2017 12:55:40 PM,12/05/2017 12:58:38 PM,1,0.5,1,N,239,238,2,4,0,0.5,0,0,0.3,4.8
81,12/05/2017 12:51:59 PM,12/05/2017 01:32:03 PM,1,17.21,2,N,230,132,1,52,0,0.5,11.71,5.76,0.3,70.27
82,12/05/2017 12:02:04 PM,12/05/2017 12:03:53 PM,1,0.1,1,N,113,113,2,3,0,0.5,0,0,0.3,3.8
83,12/05/2017 12:04:57 PM,12/05/2017 12:10:49 PM,1,0.5,1,N,113,107,1,5.5,0,0.5,1,0,0.3,7.3
84,12/05/2017 12:19:58 PM,12/05/2017 12:33:55 PM,1,1.7,1,N,107,144,1,10.5,0,0.5,2.25,0,0.3,13.55
85,12/05/2017 12:35:44 PM,12/05/2017 12:58:44 PM,1,2.6,1,N,144,170,2,15,0,0.5,0,0,0.3,15.8
86,12/05/2017 12:59:52 PM,12/05/2017 01:13:52 PM,1,2.4,1,N,170,249,1,11,0,0.5,2.35,0,0.3,14.15
87,12/05/2017 12:19:19 PM,12/05/2017 12:41:25 PM,1,7.1,1,N,231,233,1,24,0,0.5,3,0,0.3,27.8
88,12/05/2017 12:44:07 PM,12/05/2017 01:10:56 PM,1,1.3,1,N,229,100,2,16,0,0.5,0,0,0.3,16.8
89,12/05/2017 12:25:27 PM,12/05/2017 12:37:28 PM,1,1.13,1,N,246,186,1,9,0,0.5,1.96,0,0.3,11.76
90,12/05/2017 12:39:16 PM,12/05/2017 01:05:57 PM,1,1.5,1,N,186,170,2,16,0,0.5,0,0,0.3,16.8
91,12/05/2017 12:37:54 PM,12/05/2017 12:48:35 PM,1,1.4,1,N,230,90,1,8.5,0,0.5,1.86,0,0.3,11.16
92,12/05/2017 12:37:33 PM,12/05/2017 12:41:30 PM,1,0.56,1,N,231,13,1,4.5,0,0.5,1,0,0.3,6.3
93,12/05/2017 12:04:00 PM,12/05/2017 12:09:42 PM,1,0.3,1,N,90,234,2,5,0,0.5,0,0,0.3,5.8
94,12/05/2017 12:37:28 PM,12/05/2017 12:59:21 PM,1,2.7,1,N,170,158,2,15,0,0.5,0,0,0.3,15.8
95,12/05/2017 12:27:34 PM,12/05/2017 01:22:07 PM,1,8.69,1,N,138,100,1,41.5,0,0.5,9.61,5.76,0.3,57.67
96,12/05/2017 12:08:25 PM,12/05/2017 12:23:58 PM,1,0.8,1,N,140,229,1,10.5,0,0.5,2,0,0.3,13.3
97,12/05/2017 12:31:49 PM,12/05/2017 12:37:26 PM,2,1,1,N,141,236,1,6,0,0.5,1.7,0,0.3,8.5
98,12/05/2017 12:02:03 PM,12/05/2017 12:24:19 PM,2,2.07,1,N,113,100,1,14.5,0,0.5,3.06,0,0.3,18.36
99,12/05/2017 12:29:06 PM,12/05/2017 12:52:23 PM,2,1.17,1,N,48,161,1,14.5,0,0.5,2.75,0,0.3,18.05
100,12/05/2017 12:55:02 PM,12/05/2017 01:17:50 PM,2,1.46,1,N,161,50,1,14,0,0.5,2,0,0.3,16.8
101,12/05/2017 12:01:57 PM,12/05/2017 12:14:38 PM,1,0.94,1,N,236,237,2,9,0,0.5,0,0,0.3,9.8
102,12/05/2017 12:21:48 PM,12/05/2017 12:30:03 PM,1,1.53,1,N,237,236,2,7.5,0,0.5,0,0,0.3,8.3
103,12/05/2017 12:33:42 PM,12/05/2017 12:53:56 PM,1,1.16,1,N,236,141,1,13,0,0.5,2,0,0.3,15.8
104,12/05/2017 12:57:00 PM,12/05/2017 01:03:12 PM,1,0.7,1,N,141,262,1,5.5,0,0.5,1.26,0,0.3,7.56
105,12/05/2017 12:04:01 PM,12/05/2017 12:34:24 PM,1,1.08,1,N,164,161,2,17.5,0,0.5,0,0,0.3,18.3
106,12/05/2017 12:36:56 PM,12/05/2017 12:45:24 PM,1,1.45,1,N,230,237,1,7.5,0,0.5,1.66,0,0.3,9.96
107,12/05/2017 12:49:56 PM,12/05/2017 01:00:51 PM,1,1.22,1,N,236,75,1,8.5,0,0.5,1.86,0,0.3,11.16
108,12/05/2017 12:47:52 PM,12/05/2017 01:13:59 PM,1,2.4,1,N,48,107,2,16.5,0,0.5,0,0,0.3,17.3
109,12/05/2017 12:46:37 PM,12/05/2017 01:02:25 PM,1,3.4,1,N,211,50,1,14,0,0.5,2,0,0.3,16.8
110,12/05/2017 12:23:13 PM,12/05/2017 12:34:52 PM,1,1.4,1,N,164,90,2,9,0,0.5,0,0,0.3,9.8
111,12/05/2017 12:41:32 PM,12/05/2017 12:55:46 PM,1,1.16,1,N,234,186,2,10,0,0.5,0,0,0.3,10.8
112,12/05/2017 12:57:46 PM,12/05/2017 01:15:08 PM,1,1.13,1,N,186,161,2,11.5,0,0.5,0,0,0.3,12.3
113,12/05/2017 12:16:00 PM,12/05/2017 12:31:02 PM,1,8.8,1,N,138,213,1,24.5,0,0.5,6.2,5.76,0.3,37.26
114,12/05/2017 12:20:22 PM,12/05/2017 12:33:17 PM,2,3.09,1,N,138,173,1,12,0,0.5,2.56,0,0.3,15.36
115,12/05/2017 12:51:35 PM,12/05/2017 01:38:01 PM,3,8.29,1,N,138,164,1,36,0,0.5,8.51,5.76,0.3,51.07
116,12/05/2017 12:22:43 PM,12/05/2017 12:33:29 PM,1,1.8,1,N,90,231,2,9,0,0.5,0,0,0.3,9.8
117,12/05/2017 12:44:47 PM,12/05/2017 01:04:20 PM,1,1.2,1,N,113,186,2,12.5,0,0.5,0,0,0.3,13.3
118,12/05/2017 12:17:38 PM,12/05/2017 12:30:08 PM,1,1.3,1,N,237,233,2,9,0,0.5,0,0,0.3,9.8
119,12/05/2017 12:53:29 PM,12/05/2017 01:05:35 PM,1,0.6,1,N,161,237,1,8.5,0,0.5,1.5,0,0.3,10.8
120,12/05/2017 12:47:50 PM,12/05/2017 01:25:19 PM,1,7.1,1,N,141,88,1,30,0,0.5,9.24,0,0.3,40.04
121,12/05/2017 12:16:57 PM,12/05/2017 12:38:46 PM,2,1.42,1,N,246,230,1,14,0,0.5,2,0,0.3,16.8
122,12/05/2017 12:01:57 PM,12/05/2017 12:13:26 PM,2,0.93,1,N,140,262,1,9,0,0.5,1.2,0,0.3,11
123,12/05/2017 12:41:00 PM,12/05/2017 12:46:28 PM,2,0.63,1,N,262,141,1,5.5,0,0.5,1.26,0,0.3,7.56
124,12/05/2017 12:53:03 PM,12/05/2017 01:03:35 PM,2,1.46,1,N,237,142,1,9,0,0.5,1.96,0,0.3,11.76
125,12/05/2017 12:51:29 PM,12/05/2017 01:33:53 PM,1,9.1,1,N,138,237,1,36,0,0.5,8.5,5.76,0.3,51.06
126,12/05/2017 12:31:42 PM,12/05/2017 12:39:27 PM,1,1.25,1,N,234,249,1,7,0,0.5,1.56,0,0.3,9.36
127,12/05/2017 12:46:04 PM,12/05/2017 12:54:22 PM,1,1.04,1,N,113,158,1,7,0,0.5,1.95,0,0.3,9.75
128,12/05/2017 12:18:34 PM,12/05/2017 12:36:23 PM,3,1.97,1,N,211,137,1,12.5,0,0.5,2,0,0.3,15.3
129,12/05/2017 12:05:12 PM,12/05/2017 12:12:17 PM,1,1.2,1,N,264,236,1,6.5,0,0.5,1.8,0,0.3,9.1
130,12/05/2017 12:15:59 PM,12/05/2017 12:22:06 PM,1,0.4,1,N,264,236,1,5.5,0,0.5,1,0,0.3,7.3
131,12/05/2017 12:35:57 PM,12/05/2017 12:47:43 PM,1,0.8,1,N,263,141,2,8.5,0,0.5,0,0,0.3,9.3
132,12/05/2017 12:24:44 PM,12/05/2017 12:52:46 PM,2,10.97,1,N,45,42,1,33,0,0.5,0,0,0.3,33.8
133,12/05/2017 11:52:22 AM,12/05/2017 12:16:23 PM,1,6.52,1,N,239,13,1,22.5,0,0.5,4.66,0,0.3,27.96
134,12/05/2017 12:33:39 PM,12/05/2017 12:40:56 PM,1,0.66,1,N,231,231,1,6,0,0.5,1.36,0,0.3,8.16
135,12/05/2017 12:52:45 PM,12/05/2017 01:37:38 PM,1,10.03,1,N,138,161,1,38,0,0.5,8.91,5.76,0.3,53.47
136,12/05/2017 12:58:56 PM,12/05/2017 01:39:44 PM,1,10.82,1,N,230,138,1,37.5,0,0.5,9.58,0,0.3,47.88
137,12/05/2017 12:44:46 PM,12/05/2017 01:35:24 PM,1,16.77,2,N,132,170,1,52,0,0.5,5,5.76,0.3,63.56
138,12/05/2017 12:08:24 PM,12/05/2017 12:14:23 PM,1,1.35,1,N,43,239,1,6.5,0,0.5,1,0,0.3,8.3
139,12/05/2017 12:53:57 PM,12/05/2017 02:01:44 PM,3,17,2,N,132,164,2,52,0,0.5,0,0,0.3,52.8
140,12/05/2017 12:40:30 PM,12/05/2017 12:46:25 PM,1,1.46,1,N,236,142,2,7,0,0.5,0,0,0.3,7.8
141,12/05/2017 12:49:04 PM,12/05/2017 12:54:02 PM,1,0.62,1,N,143,239,1,5,0,0.5,1.74,0,0.3,7.54
142,12/05/2017 12:21:26 PM,12/05/2017 12:44:10 PM,1,1.24,1,N,234,48,2,14,0,0.5,0,0,0.3,14.8
143,12/05/2017 12:46:04 PM,12/05/2017 12:56:03 PM,1,0.93,1,N,230,163,1,7.5,0,0.5,2.08,0,0.3,10.38
144,12/05/2017 12:10:32 PM,12/05/2017 12:17:59 PM,1,0.91,1,N,237,237,1,6.5,0,0.5,1.46,0,0.3,8.76
145,12/05/2017 12:20:17 PM,12/05/2017 12:26:50 PM,1,0.82,1,N,237,43,1,6,0,0.5,1.7,0,0.3,8.5
146,12/05/2017 12:32:13 PM,12/05/2017 12:58:09 PM,1,2.51,1,N,236,162,1,16.5,0,0.5,3.46,0,0.3,20.76
147,12/05/2017 12:01:40 PM,12/05/2017 12:19:16 PM,1,1.2,1,N,263,237,1,11.5,0,0.5,2.46,0,0.3,14.76
148,12/05/2017 12:14:07 PM,12/05/2017 12:18:09 PM,2,0.86,1,N,100,246,1,5,0,0.5,1.16,0,0.3,6.96
149,12/05/2017 12:40:30 PM,12/05/2017 12:47:22 PM,1,1.12,1,N,239,238,2,7,0,0.5,0,0,0.3,7.8
150,12/05/2017 12:27:09 PM,12/05/2017 12:52:34 PM,3,1.74,1,N,90,230,1,16,0,0.5,3.36,0,0.3,20.16
151,12/05/2017 12:11:05 PM,12/05/2017 12:20:45 PM,1,1.06,1,N,233,140,2,7.5,0,0.5,0,0,0.3,8.3
152,12/05/2017 12:32:01 PM,12/05/2017 12:39:24 PM,1,1.25,1,N,236,239,2,7,0,0.5,0,0,0.3,7.8
153,12/05/2017 12:40:43 PM,12/05/2017 01:00:01 PM,1,2.3,1,N,239,237,1,13,0,0.5,1.5,0,0.3,15.3
154,12/05/2017 12:02:49 PM,12/05/2017 12:12:09 PM,1,0.6,1,N,246,48,2,7.5,0,0.5,0,0,0.3,8.3
155,12/05/2017 12:17:51 PM,12/05/2017 12:29:09 PM,3,1.6,1,N,100,68,1,9.5,0,0.5,3.05,0,0.3,13.35
156,12/05/2017 12:32:00 PM,12/05/2017 12:51:17 PM,2,2.1,1,N,68,230,1,13.5,0,0.5,2.85,0,0.3,17.15
157,12/05/2017 12:20:26 PM,12/05/2017 12:27:46 PM,1,0.87,1,N,163,237,1,6.5,0,0.5,1.46,0,0.3,8.76
158,12/05/2017 12:29:08 PM,12/05/2017 12:35:16 PM,1,0.96,1,N,237,236,1,6.5,0,0.5,2,0,0.3,9.3
159,12/05/2017 12:56:22 PM,12/05/2017 01:04:11 PM,1,0.88,1,N,236,75,1,6.5,0,0.5,1,0,0.3,8.3
160,12/05/2017 12:11:08 PM,12/05/2017 12:24:02 PM,1,1.18,1,N,162,140,1,9.5,0,0.5,1.03,0,0.3,11.33
161,12/05/2017 12:49:55 PM,12/05/2017 01:20:32 PM,1,9.52,1,N,138,65,1,29,0,0.5,7.45,0,0.3,37.25
162,12/05/2017 12:36:50 PM,12/05/2017 01:28:07 PM,1,18.4,2,N,50,132,2,52,0,0.5,0,0,0.3,52.8
163,12/05/2017 12:02:41 PM,12/05/2017 12:10:21 PM,5,1.31,1,N,68,246,1,7,0,0.5,0.78,0,0.3,8.58
164,12/05/2017 12:25:22 PM,12/05/2017 12:33:48 PM,5,1.31,1,N,100,234,1,7,0,0.5,1.56,0,0.3,9.36
165,12/05/2017 12:40:37 PM,12/05/2017 12:50:44 PM,5,1.07,1,N,234,137,1,8,0,0.5,2.64,0,0.3,11.44
166,12/05/2017 12:54:32 PM,12/05/2017 01:17:21 PM,5,0.69,1,N,233,161,2,14,0,0.5,0,0,0.3,14.8
167,12/05/2017 12:14:11 PM,12/05/2017 12:35:17 PM,1,1.26,1,N,90,137,2,13,0,0.5,0,0,0.3,13.8
168,12/05/2017 12:40:44 PM,12/05/2017 12:55:38 PM,1,1.66,1,N,224,114,1,10.5,0,0.5,3.39,0,0.3,14.69
169,12/05/2017 12:22:17 PM,12/05/2017 12:47:09 PM,1,1.64,1,N,90,170,1,15.5,0,0.5,4.08,0,0.3,20.38
170,12/05/2017 12:10:28 PM,12/05/2017 12:19:41 PM,1,0.51,1,N,234,234,1,7,0,0.5,1.56,0,0.3,9.36
171,12/05/2017 12:24:25 PM,12/05/2017 12:55:11 PM,1,1.51,1,N,234,230,1,18,0,0.5,3.76,0,0.3,22.56
172,12/05/2017 12:24:10 PM,12/05/2017 12:34:10 PM,6,1.95,1,N,50,158,1,9,0,0.5,2.94,0,0.3,12.74
173,12/05/2017 12:42:33 PM,12/05/2017 12:51:06 PM,6,0.95,1,N,234,249,2,7,0,0.5,0,0,0.3,7.8
174,12/05/2017 12:57:44 PM,12/05/2017 12:59:34 PM,6,0.48,1,N,90,90,1,3.5,0,0.5,1,0,0.3,5.3
175,12/05/2017 12:15:00 PM,12/05/2017 12:37:11 PM,1,2.5,1,N,170,125,1,14.5,0,0.5,1.5,0,0.3,16.8
176,12/05/2017 12:38:22 PM,12/05/2017 12:40:31 PM,1,0.5,1,N,125,249,1,3.5,0,0.5,1,0,0.3,5.3
177,12/05/2017 12:41:51 PM,12/05/2017 12:55:08 PM,1,3.9,1,N,224,261,1,14.5,0,0.5,3.06,0,0.3,18.36
178,12/05/2017 12:21:29 PM,12/05/2017 12:30:07 PM,1,1.7,1,N,142,151,1,8,0,0.5,1,0,0.3,9.8
179,12/05/2017 12:44:45 PM,12/05/2017 12:56:03 PM,1,2.8,1,N,238,246,1,11,0,0.5,2,0,0.3,13.8
180,12/05/2017 12:54:54 PM,12/05/2017 02:16:51 PM,1,33.1,2,N,132,158,1,52,0,0.5,8.78,5.76,0.3,67.34
181,12/05/2017 12:38:08 PM,12/05/2017 01:13:05 PM,1,3.8,1,N,263,100,1,22.5,0,0.5,6.95,0,0.3,30.25
182,12/05/2017 12:08:28 PM,12/05/2017 12:21:14 PM,1,2.3,1,N,143,236,1,11,0,0.5,2.35,0,0.3,14.15
183,12/05/2017 12:21:01 PM,12/05/2017 01:03:01 PM,1,11.24,1,N,138,163,1,38,0,0.5,8.91,5.76,0.3,53.47
184,12/05/2017 12:07:05 PM,12/05/2017 12:18:55 PM,1,0.9,1,N,162,164,2,8.5,0,0.5,0,0,0.3,9.3
185,12/05/2017 12:19:58 PM,12/05/2017 12:26:48 PM,1,0.7,1,N,170,234,1,6,0,0.5,1.35,0,0.3,8.15
186,12/05/2017 12:40:48 PM,12/05/2017 12:51:33 PM,1,0.6,1,N,186,170,1,7.5,0,0.5,1.65,0,0.3,9.95
187,12/05/2017 12:54:01 PM,12/05/2017 01:06:08 PM,1,0.8,1,N,170,186,2,8.5,0,0.5,0,0,0.3,9.3
188,12/05/2017 12:04:16 PM,12/05/2017 12:21:08 PM,1,0.81,1,N,100,170,1,11,0,0.5,2.95,0,0.3,14.75
189,12/05/2017 12:00:31 PM,12/05/2017 12:17:50 PM,1,1.8,1,N,142,100,1,11.5,0,0.5,3.65,0,0.3,15.95
190,12/05/2017 12:22:34 PM,12/05/2017 12:55:08 PM,2,5.5,1,N,186,75,2,23,0,0.5,0,0,0.3,23.8
191,12/05/2017 12:11:58 PM,12/05/2017 12:17:44 PM,6,0.89,1,N,43,142,1,6,0,0.5,1,0,0.3,7.8
192,12/05/2017 12:19:55 PM,12/05/2017 12:28:19 PM,6,1.42,1,N,142,43,2,8,0,0.5,0,0,0.3,8.8
193,12/05/2017 12:30:03 PM,12/05/2017 12:43:01 PM,6,1.48,1,N,43,142,2,10,0,0.5,0,0,0.3,10.8
